imdb_rate,tomatoe_rate,imdb_votes_count,imdb_votes,popularity,movie_rate
6.2,4.9,20,5.6,0.168935,4.21723375
5.9,3.5,14,5.1,0.47571,3.7439275
4.6,2.7,38,4.3,0.409587,3.00239675
6.1,4.4,19,6.1,0.42982600000000004,4.2574565
5.5,2.0,87,5.4,0.385121,3.32128025
4.0,6.1,105,4.7,0.45264399999999994,3.813161
5.8,1.3,56,6.4,0.30353800000000003,3.4508845
5.8,1.3,25,6.9,0.21302600000000002,3.5532565
5.9,4.7,14,5.6,0.999341,4.299835250000001
5.3,3.3,18,6.0,0.8317030000000001,3.8579257500000006
4.5,0.4,39,4.6,0.346432,2.461608
5.0,0.6,169,5.7,0.524246,2.9560615
5.3,1.4,17,4.8,0.14165,2.9104125
5.1,2.0,133,5.1,0.494142,3.1735355
6.1,3.1,18,5.0,0.370238,3.6425595
5.4,1.0,241,4.9,0.577814,2.9694535
5.2,2.2,28,4.8,0.5187649999999999,3.17969125
4.6,6.1,63,4.9,0.48635100000000003,4.02158775
5.9,4.7,24,5.3,0.22016999999999998,4.0300425
5.8,2.6,99,5.2,0.365381,3.49134525
5.8,2.6,26,6.2,0.191104,3.697776
6.1,1.1,17,5.1,0.265596,3.141399
5.9,1.7,33,6.2,0.10808,3.47702
4.7,3.1,117,4.8,0.24758899999999998,3.2118972500000003
5.9,4.2,24,6.3,0.279592,4.169898
5.6,3.8,29,5.0,0.5048279999999999,3.726207
6.2,5.3,19,5.9,0.101746,4.375436499999999
5.3,5.4,12,5.2,0.289526,4.0473815
5.1,1.5,35,5.1,0.17388900000000002,2.96847225
4.5,6.2,17,3.8,0.09779,3.6494475
5.4,2.0,49,5.2,0.74452,3.3361300000000003
5.2,1.1,14,5.4,0.279624,2.994906
5.2,1.1,10,7.2,0.071619,3.39290475
6.2,3.2,17,6.4,0.092364,3.973091
5.2,4.1,48,5.0,0.36590100000000003,3.6664752500000004
5.6,0.5,96,5.7,0.540954,3.0852385
5.6,2.9,12,6.4,0.09399600000000001,3.7484990000000002
5.5,1.1,47,5.6,0.467559,3.1668897499999997
5.8,1.8,12,6.8,0.295323,3.6738307499999996
6.8,6.0,25,6.9,0.31606100000000004,5.00401525
5.8,3.3,58,5.7,0.407983,3.80199575
6.2,5.0,16,5.3,0.034628,4.133657
5.3,0.2,32,4.6,0.44086000000000003,2.635215
5.7,2.0,15,5.8,0.28742399999999996,3.446856
5.2,3.2,66,5.3,0.716104,3.6040259999999997
5.6,2.3,27,5.7,0.546519,3.53662975
6.0,3.3,12,5.1,0.32702600000000004,3.6817564999999997
5.0,2.9,18,5.7,0.23307199999999997,3.458268
5.1,1.7,135,4.7,0.6385569999999999,3.03463925
5.6,4.0,38,5.6,0.444626,3.9111564999999997
5.4,3.8,15,5.9,0.384925,3.87123125
5.8,4.3,18,5.7,0.318589,4.02964725
4.7,5.0,22,5.0,0.40117600000000003,3.7752939999999997
5.5,3.8,10,5.6,0.369463,3.8173657499999996
5.5,2.9,24,5.1,0.167625,3.41690625
5.0,1.8,12,4.4,0.09958,2.8248949999999997
4.7,5.0,58,7.1,0.331486,4.282871500000001
5.7,3.6,11,5.8,0.044425,3.7861062500000005
5.8,1.0,15,5.1,0.6823670000000001,3.1455917499999995
4.8,1.1,75,4.8,0.6353770000000001,2.83384425
5.6,4.1,13,5.2,0.067885,3.74197125
5.1,4.0,11,3.8,0.07949099999999999,3.24487275
5.7,2.9,11,4.5,0.534693,3.4086732500000005
5.4,3.0,16,5.9,0.202449,3.62561225
3.8,4.0,10,3.9,0.270786,2.9926964999999996
5.3,4.0,13,5.0,0.149561,3.6123902500000002
5.6,2.1,17,5.7,0.156031,3.38900775
4.7,4.4,17,4.8,0.277427,3.5443567499999995
4.1,3.6,68,4.5,0.30134299999999997,3.1253357499999996
5.5,4.2,17,5.0,0.36947800000000003,3.7673695
4.1,7.1,10,3.5,0.158021,3.7145052499999998
5.6,1.1,11,4.8,0.18332,2.92083
5.7,2.0,33,5.5,0.451287,3.41282175
5.7,1.8,45,5.8,0.45571999999999996,3.43893
4.5,4.3,32,4.2,0.32706599999999997,3.3317665
5.1,1.9,13,4.8,0.08611100000000001,2.97152775
5.1,0.3,34,4.6,0.513728,2.628432
5.3,0.8,69,4.9,0.878843,2.96971075
4.6,4.3,11,4.9,0.19853099999999999,3.4996327499999995
4.5,4.4,29,4.1,0.09156399999999999,3.272891
5.6,2.0,21,5.0,0.230594,3.2076485
4.0,2.9,10,3.1,0.3309,2.582725
5.9,3.8,12,5.6,0.163734,3.8659334999999997
5.4,0.5,136,4.9,0.546458,2.8366145
6.1,5.0,11,4.6,0.093198,3.9482994999999996
4.3,7.1,48,4.9,0.12981900000000002,4.1074547500000005
5.4,1.8,10,4.5,0.281544,2.995386
5.4,1.8,14,6.5,0.28310100000000005,3.4957752500000003
4.7,0.8,100,4.4,0.939084,2.709771
4.5,0.9,42,5.3,0.367836,2.766959
5.1,3.3,12,4.6,0.586167,3.39654175
5.5,3.8,22,4.8,0.440529,3.63513225
6.0,1.4,14,5.9,0.475095,3.44377375
5.4,1.6,20,5.3,0.5291520000000001,3.207288
5.0,2.2,28,4.6,0.14611,2.9865275000000002
6.2,2.3,10,5.5,0.292143,3.57303575
5.0,1.3,10,5.0,0.314037,2.9035092500000004
4.1,3.3,15,3.8,0.150336,2.8375839999999997
5.4,2.0,11,5.0,0.29364,3.17341
4.8,3.3,11,5.7,0.13913699999999998,3.48478425
5.5,8.5,806,7.2,1.929641,5.78241025
4.5,0.4,55,4.4,0.340571,2.4101427500000003
4.6,2.9,40,4.5,0.608099,3.15202475
5.0,2.2,16,4.7,0.050881,2.98772025
5.1,2.6,55,4.5,0.781809,3.2454522499999996
3.8,1.3,33,4.2,0.387981,2.42199525
4.6,0.2,13,4.1,0.20833800000000002,2.2770844999999995
7.4,6.7,19,7.5,0.383679,5.4959197500000005
5.6,1.4,11,5.5,0.194655,3.17366375
5.1,1.4,46,4.8,0.385851,2.92146275
6.0,7.8,21,5.9,0.308684,5.002171
4.2,1.8,19,3.6,0.447229,2.5118072500000004
4.9,0.8,39,4.8,0.385202,2.7213005
4.8,1.7,16,4.1,0.50732,2.77683
4.6,4.0,17,4.9,0.197497,3.42437425
3.7,2.0,10,2.8,0.359238,2.2148095
3.7,3.3,31,4.8,0.162886,2.9907215000000003
3.7,3.3,14,5.0,0.017396000000000002,3.004349
4.1,0.9,64,3.6,0.813893,2.35347325
4.5,1.4,19,4.3,0.258887,2.6147217499999997
3.7,1.4,11,5.5,0.159907,2.6899767500000005
4.6,0.8,12,4.6,0.092419,2.52310475
2.9,0.4,62,3.8,0.5923689999999999,1.9230922499999998
4.4,1.4,19,3.9,0.13952699999999998,2.4598817499999996
3.4,0.7,23,3.5,0.147904,1.9369759999999998
4.3,2.7,29,4.1,0.137954,2.8094885
5.0,1.3,18,4.0,0.513386,2.7033465000000003
4.6,0.3,16,5.0,0.709051,2.65226275
4.8,2.0,12,6.3,0.299427,3.3498567500000003
3.4,0.9,24,4.3,0.18015,2.1950374999999998
2.4,0.8,26,2.8,0.157333,1.53933325
8.5,9.3,3489,7.7,4.782687999999999,7.570672
8.3,10.0,3141,7.5,4.282462000000001,7.5206155
8.2,9.8,4225,7.6,4.908901999999999,7.6272255
8.0,9.1,5612,7.9,14.311205,9.82780125
8.1,9.9,3692,7.4,3.440519,7.21012975
8.4,9.7,67,4.4,0.141098,5.6602745
8.3,9.8,2924,7.5,2.711136,7.077784
8.0,9.6,3899,7.3,3.204295,7.02607375
7.9,9.3,5292,7.5,11.173103999999999,8.968276
8.1,9.7,1000,7.5,1.186793,6.62169825
8.0,9.6,2434,7.3,2.764535,6.916133749999999
7.7,9.0,3848,7.6,12.971027000000001,9.317756750000001
8.0,9.5,2121,7.3,3.966538,7.1916345
7.9,10.0,2272,7.2,1.810197,6.72754925
8.0,9.7,3064,7.2,3.339406,7.0598515
8.0,7.9,4223,7.3,6.8640669999999995,7.5160167499999995
7.8,8.9,4185,7.8,8.691294000000001,8.2978235
7.5,8.9,45,6.6,0.543326,5.8858315
7.4,9.0,322,5.8,0.538392,5.684598000000001
7.4,9.0,3369,7.5,6.112766000000001,7.5031915
8.0,9.5,1172,7.4,2.455618,6.8389045
7.7,8.9,2019,7.3,2.865684,6.691421
7.7,8.7,3492,7.0,2.858742,6.5646854999999995
7.3,8.3,3779,7.0,5.5731839999999995,7.043296
7.3,7.5,4304,7.4,5.944927,7.03623175
7.8,10.0,613,7.2,1.9878189999999998,6.74695475
7.7,9.7,723,6.9,1.1155979999999999,6.3538995
7.6,8.6,1066,7.3,2.770692,6.567673
7.2,7.9,6882,6.9,4.946136,6.736534
8.0,8.3,620,7.2,1.313676,6.203419
7.5,7.7,2270,6.9,4.467512999999999,6.64187825
7.1,7.5,2336,6.4,3.941265,6.23531625
7.3,8.0,2251,7.0,2.643496,6.235874
7.2,9.2,1159,6.6,2.005566,6.2513915
7.6,8.7,51,6.0,0.49543400000000004,5.698858499999999
7.6,8.7,928,7.0,2.550704,6.462675999999999
7.8,7.3,535,7.3,0.972719,5.84317975
7.1,7.8,3206,6.6,3.6267410000000004,6.28168525
7.3,8.8,1258,6.9,1.3804319999999999,6.095108
7.3,8.5,832,6.9,1.7684630000000001,6.11711575
8.0,9.5,111,7.3,0.33539800000000003,6.2838495000000005
7.2,9.8,913,6.6,2.631987,6.557996749999999
7.4,10.0,13,5.2,0.348973,5.737243250000001
6.9,6.6,3025,6.8,5.1119,6.352974999999999
7.2,8.6,681,6.9,2.095296,6.198824
7.3,5.3,3181,6.8,4.205992,5.901498
7.4,8.1,2853,6.3,5.57295,6.843237499999999
7.4,8.1,39,6.3,0.253305,5.5133262499999995
7.4,8.1,13,6.2,0.350256,5.512564000000001
7.3,8.0,391,6.7,1.650018,5.9125045
7.3,8.0,28,6.6,0.001662,5.4754154999999995
6.9,7.6,1402,6.5,3.6287260000000003,6.1571815
6.9,7.6,18,6.8,0.132436,5.358108999999999
7.9,9.6,110,6.4,0.951117,6.21277925
7.1,4.4,2626,6.8,4.965391,5.816347749999999
7.6,10.0,75,7.1,0.912502,6.403125500000001
6.5,6.5,2549,6.4,3.128314,5.6320784999999995
8.0,10.0,89,7.4,0.5922189999999999,6.49805475
6.5,5.3,2823,6.3,3.5260290000000003,5.406507250000001
7.0,7.6,289,6.8,0.980554,5.5951385
6.5,8.6,417,6.7,0.9996510000000001,5.69991275
6.5,8.6,36,6.4,0.390468,5.472617
7.7,7.5,96,7.1,0.6871970000000001,5.7467992500000005
7.2,6.9,545,7.0,1.9364919999999999,5.759123000000001
7.3,7.0,498,6.9,1.278646,5.619661499999999
7.0,7.8,205,6.4,0.853359,5.51333975
6.7,8.8,113,6.4,1.104997,5.751249250000001
6.7,7.6,1087,6.6,3.3391349999999997,6.059783749999999
6.9,8.7,589,6.5,1.046157,5.786539250000001
6.9,8.7,53,6.6,0.34233600000000003,5.635584
6.8,7.4,432,6.6,1.3366120000000001,5.534153
7.2,9.1,174,6.8,1.425344,6.131335999999999
6.8,5.1,2026,6.3,2.911727,5.27793175
7.2,6.7,486,6.7,2.1804099999999997,5.6951025
7.1,6.6,625,7.0,1.9369619999999999,5.6592405
6.9,8.7,111,6.6,0.624363,5.7060907499999995
6.5,6.6,891,6.1,1.6283450000000002,5.20708625
7.2,7.9,174,6.7,1.136303,5.734075750000001
6.9,8.3,119,6.7,0.759795,5.66494875
6.7,9.1,222,6.1,0.478051,5.59451275
7.3,5.0,250,6.7,0.869474,4.9673685
6.8,6.7,488,6.7,1.672137,5.46803425
7.2,8.1,168,6.9,0.617279,5.70431975
6.8,10.0,186,6.7,1.975355,6.36883875
6.9,8.0,332,6.6,1.719385,5.80484625
7.3,7.2,328,6.6,1.51114,5.652785000000001
7.1,7.2,125,6.5,0.621317,5.35532925
6.4,7.3,320,6.2,0.834109,5.18352725
6.6,5.2,1479,6.0,1.588457,4.847114249999999
6.1,8.8,473,6.0,1.096211,5.49905275
6.1,8.8,32,6.4,0.313073,5.40326825
6.5,7.1,274,6.3,1.259399,5.289849749999999
6.4,9.0,262,6.7,0.848748,5.7371870000000005
6.3,7.5,390,5.9,1.2184979999999999,5.2296245
7.4,10.0,71,6.7,0.43078999999999995,6.1326975
6.6,3.3,3180,6.3,4.9551300000000005,5.2887825
6.4,7.5,26,6.8,0.440959,5.285239750000001
6.3,4.8,534,6.3,2.061559,4.865389749999999
6.5,3.6,1121,6.0,2.523173,4.65579325
6.9,8.8,110,6.7,0.642804,5.760701
6.8,5.9,218,6.6,1.210502,5.127625500000001
7.4,6.3,64,7.0,0.500883,5.300220750000001
6.7,10.0,137,6.5,1.416811,6.15420275
7.1,6.5,137,6.6,0.630778,5.2076945
6.9,3.4,278,6.1,0.710505,4.27762625
7.2,6.3,52,6.6,0.06324,5.04081
7.0,7.3,50,6.2,0.477835,5.24445875
6.9,6.9,166,6.4,0.298196,5.124549000000001
6.5,6.5,149,6.3,0.963521,5.06588025
5.4,6.3,524,6.0,1.223392,4.730848000000001
6.9,4.9,689,6.5,2.2172389999999997,5.12930975
7.2,7.6,34,6.8,0.177964,5.444490999999999
5.9,8.6,154,6.0,0.70068,5.30017
7.0,8.6,11,5.2,0.202456,5.250614000000001
7.0,8.6,704,5.7,1.996757,5.82418925
7.4,8.6,25,7.2,0.25412399999999996,5.863531000000001
5.0,8.2,448,6.0,0.9963290000000001,5.04908225
6.8,8.0,50,6.2,0.23309699999999997,5.30827425
6.8,3.7,753,6.8,1.6530310000000001,4.73825775
6.9,8.8,37,6.6,0.161462,5.6153655
6.4,8.0,222,6.2,0.574398,5.2935995
7.1,10.0,13,6.2,0.25197600000000003,5.887993999999999
7.1,6.0,205,6.5,1.61544,5.30386
6.1,3.9,1277,5.8,2.454226,4.5635565
6.9,7.8,138,6.3,1.137934,5.5344835
6.0,10.0,80,6.7,0.518412,5.804603
6.5,6.4,320,6.1,1.60246,5.150615
6.7,5.1,211,6.4,1.152044,4.838011
7.3,9.3,39,6.3,0.348306,5.812076500000001
6.8,9.4,14,5.9,0.073488,5.543372000000001
7.6,7.3,55,7.0,0.41357299999999997,5.5783932499999995
7.0,3.9,33,6.2,0.19357,4.323392500000001
6.6,6.0,87,6.5,0.128012,4.807003
6.5,7.6,16,4.9,0.5427930000000001,4.88569825
6.5,7.6,62,5.8,0.757746,5.1644365
4.8,6.4,453,6.1,1.0918780000000001,4.5979695000000005
6.7,5.2,50,6.0,0.229931,4.53248275
6.9,8.2,19,6.1,0.25950100000000004,5.36487525
7.2,7.6,36,6.4,0.216962,5.3542404999999995
6.8,8.3,24,6.3,0.257875,5.41446875
5.2,4.5,194,5.8,0.560837,4.01520925
6.4,8.0,48,6.4,0.401154,5.300288500000001
6.2,5.2,172,5.9,0.480969,4.44524225
5.6,6.0,188,6.1,0.29434299999999997,4.49858575
6.2,5.3,190,5.8,0.789582,4.5223955
6.6,3.5,267,6.5,0.663515,4.31587875
6.2,9.0,147,6.1,0.524253,5.456063250000001
5.8,2.6,386,5.9,0.9618469999999999,3.8154617500000003
6.4,5.5,114,6.2,1.034373,4.78359325
6.1,2.8,248,6.0,0.911592,3.9528980000000002
5.9,7.5,143,6.0,1.0592290000000002,5.11480725
7.6,7.1,11,6.9,0.026174,5.406543500000001
6.3,6.2,88,6.5,0.495241,4.87381025
6.4,7.6,33,6.4,0.478232,5.219557999999999
5.7,4.2,367,5.5,1.419885,4.20497125
6.0,2.1,529,6.8,0.518174,3.8545435
5.5,5.7,262,5.2,0.8791950000000001,4.3197987499999995
5.6,5.6,174,5.4,1.118663,4.429665750000001
6.6,2.9,39,6.1,0.46425900000000003,4.01606475
6.0,5.2,96,5.8,0.643145,4.41078625
6.0,2.6,599,5.8,1.22837,3.9070925
5.9,2.4,357,5.8,0.876158,3.7440395
6.4,6.3,70,6.0,0.6637460000000001,4.840936500000001
5.7,6.0,44,5.0,0.612001,4.32800025
6.6,6.2,28,6.0,0.128911,4.732227749999999
6.4,3.3,308,6.2,1.8410799999999998,4.43527
6.1,7.0,40,6.0,0.749526,4.9623815
6.3,5.5,35,6.1,0.19861099999999998,4.52465275
7.2,4.0,57,6.6,0.779596,4.6448990000000006
7.4,6.7,11,4.9,0.41381599999999996,4.853454
5.9,4.0,125,6.1,0.627024,4.156756
6.3,4.0,133,6.4,1.0810799999999998,4.44527
5.4,4.2,353,5.3,0.962802,3.9657005
5.4,4.2,16,5.1,0.241283,3.73532075
6.2,5.0,172,6.4,1.8525029999999998,4.86312575
5.2,6.3,185,5.5,0.6538,4.41345
6.6,6.0,42,6.5,0.501163,4.90029075
6.2,7.3,15,6.6,0.09373,5.0484325
6.4,4.4,26,5.7,0.514373,4.25359325
6.1,5.0,109,5.9,0.609691,4.40242275
4.8,7.1,49,4.6,0.35994299999999996,4.21498575
4.5,4.4,247,5.8,0.549975,3.81249375
5.7,8.0,45,6.1,0.738153,5.13453825
6.5,5.6,21,6.6,0.142927,4.71073175
5.8,6.7,120,5.7,1.2891299999999999,4.8722825
5.6,5.5,112,5.9,0.651772,4.412943
6.3,3.0,59,6.3,0.590765,4.047691250000001
5.5,4.1,158,5.8,0.595052,3.998763
6.1,6.7,14,5.6,0.072267,4.61806675
6.0,3.5,40,5.8,0.339873,3.9099682500000004
5.6,0.7,173,5.8,0.8309340000000001,3.2327335
5.9,5.3,52,6.1,0.44115,4.435287499999999
5.3,6.3,45,5.4,0.13498800000000002,4.283747
6.0,4.0,13,7.1,0.037627999999999995,4.284407000000001
6.0,4.0,11,2.8,0.1294,3.2323500000000003
6.0,4.0,54,5.8,0.516927,4.07923175
5.9,4.5,126,5.8,0.993311,4.29832775
5.9,3.2,380,5.6,0.5211210000000001,3.8052802500000005
5.3,2.4,385,5.1,0.96047,3.4401175000000004
5.9,3.3,273,5.8,1.8490509999999998,4.21226275
6.4,8.4,12,6.5,0.107123,5.3517807500000005
6.4,3.6,98,6.3,0.763058,4.2657645
6.3,3.3,100,6.7,0.030366000000000004,4.0825915
7.1,3.3,19,6.5,0.507983,4.3519957499999995
5.8,1.8,171,5.8,0.779012,3.5447529999999996
5.8,4.5,174,6.2,0.678896,4.294724
6.5,6.8,73,4.6,0.56593,4.6164825
5.7,6.0,36,6.4,0.9056569999999999,4.751414250000001
5.3,5.3,210,5.8,0.8379059999999999,4.3094765
5.6,3.3,193,6.0,0.12459300000000001,3.7561482500000003
4.7,6.7,36,4.7,0.020272,4.030068
6.2,4.0,34,6.6,0.751428,4.387857
4.8,4.1,294,5.2,1.094959,3.79873975
4.2,4.2,10,4.9,0.049777999999999996,3.3374445
6.3,5.0,14,6.4,0.15934700000000002,4.46483675
6.2,4.0,32,5.3,0.38153200000000004,3.970383
5.4,3.7,129,5.5,0.9216530000000001,3.88041325
4.7,6.0,62,5.0,0.451669,4.03791725
4.5,2.9,331,5.2,1.623577,3.5558942499999997
6.1,1.3,101,5.9,1.046547,3.5866367500000003
6.2,2.0,70,6.2,0.536597,3.7341492499999998
6.3,3.6,10,4.6,0.194495,3.67362375
5.1,2.2,340,5.1,1.324927,3.43123175
5.2,2.5,101,5.3,0.49930699999999995,3.37482675
4.7,4.2,233,4.9,0.913069,3.67826725
6.1,1.8,21,5.6,0.417317,3.47932925
4.8,4.0,131,4.8,0.9640040000000001,3.641001
6.1,5.0,11,5.9,0.338357,4.33458925
4.9,3.1,150,5.0,0.410235,3.35255875
4.7,1.7,143,5.1,0.709677,3.05241925
5.9,5.0,22,5.8,0.282763,4.2456907500000005
5.4,3.6,78,5.8,0.506031,3.82650775
5.3,1.9,137,5.2,1.363623,3.4409057499999998
5.5,3.2,138,5.3,0.558258,3.6395645
5.0,1.4,270,5.1,1.004692,3.126173
5.2,1.9,56,5.3,0.622046,3.2555114999999994
2.4,7.3,15,5.9,0.0032380000000000004,3.9008095
5.5,2.5,18,5.7,0.284183,3.49604575
4.9,2.9,168,5.0,1.418168,3.554542
5.3,2.0,59,5.6,0.76252,3.4156299999999997
5.0,2.5,87,5.1,0.7598060000000001,3.3399514999999997
5.4,1.9,156,5.6,1.7816150000000002,3.67040375
5.5,2.3,36,5.1,0.680245,3.3950612499999995
4.6,1.4,134,5.1,0.678708,2.944677
6.3,4.0,11,7.0,0.32427,4.4060675
5.3,0.9,35,5.3,0.39653099999999997,2.97413275
5.0,1.1,154,5.6,1.494612,3.298653
5.4,1.7,72,5.8,0.583938,3.3709845
5.4,1.7,66,5.5,0.974651,3.3936627500000003
5.1,3.1,16,4.8,0.28734299999999996,3.32183575
5.0,4.0,29,5.9,0.39019000000000004,3.8225475
5.2,2.3,13,5.9,0.233055,3.4082637499999997
4.3,1.2,48,5.1,0.5005109999999999,2.77512775
4.7,3.0,77,5.2,1.255939,3.5389847499999996
1.6,2.4,11,7.0,0.020701,2.75517525
3.4,4.0,55,4.3,0.315387,3.00384675
5.0,2.6,10,5.4,0.127664,3.281916
4.7,0.5,20,4.3,0.421018,2.4802545
3.3,1.7,55,4.3,0.9790770000000001,2.5697692500000002
3.0,0.6,39,3.7,0.36904000000000003,1.91726
